EffectiveTime,FieldName,Region,Value
01-Jan-2023 10:45:00,SYSTEM_DEMAND,ROI,3400
01-Jan-2023 11:00:00,SYSTEM_DEMAND,ROI,3467
01-Jan-2023 11:15:00,SYSTEM_DEMAND,ROI,3532
01-Jan-2023 11:30:00,SYSTEM_DEMAND,ROI,3578
01-Jan-2023 11:45:00,SYSTEM_DEMAND,ROI,3623
01-Jan-2023 12:00:00,SYSTEM_DEMAND,ROI,3687
01-Jan-2023 12:15:00,SYSTEM_DEMAND,ROI,3740
01-Jan-2023 12:30:00,SYSTEM_DEMAND,ROI,3792
01-Jan-2023 12:45:00,SYSTEM_DEMAND,ROI,3840
01-Jan-2023 13:00:00,SYSTEM_DEMAND,ROI,3860
01-Jan-2023 13:15:00,SYSTEM_DEMAND,ROI,3884
01-Jan-2023 13:30:00,SYSTEM_DEMAND,ROI,3876
01-Jan-2023 13:45:00,SYSTEM_DEMAND,ROI,3866
01-Jan-2023 14:00:00,SYSTEM_DEMAND,ROI,3846
01-Jan-2023 14:15:00,SYSTEM_DEMAND,ROI,3851
01-Jan-2023 14:30:00,SYSTEM_DEMAND,ROI,3819
01-Jan-2023 14:45:00,SYSTEM_DEMAND,ROI,3820
01-Jan-2023 15:00:00,SYSTEM_DEMAND,ROI,3798
01-Jan-2023 15:15:00,SYSTEM_DEMAND,ROI,3794
01-Jan-2023 15:30:00,SYSTEM_DEMAND,ROI,3793
01-Jan-2023 15:45:00,SYSTEM_DEMAND,ROI,3796
01-Jan-2023 16:00:00,SYSTEM_DEMAND,ROI,3800
01-Jan-2023 16:15:00,SYSTEM_DEMAND,ROI,3848
01-Jan-2023 16:30:00,SYSTEM_DEMAND,ROI,3905
01-Jan-2023 16:45:00,SYSTEM_DEMAND,ROI,4005
01-Jan-2023 17:00:00,SYSTEM_DEMAND,ROI,4086
01-Jan-2023 17:15:00,SYSTEM_DEMAND,ROI,4132
01-Jan-2023 17:30:00,SYSTEM_DEMAND,ROI,4148
01-Jan-2023 17:45:00,SYSTEM_DEMAND,ROI,4136
01-Jan-2023 18:00:00,SYSTEM_DEMAND,ROI,4102
01-Jan-2023 18:15:00,SYSTEM_DEMAND,ROI,4085
01-Jan-2023 18:30:00,SYSTEM_DEMAND,ROI,4042
01-Jan-2023 18:45:00,SYSTEM_DEMAND,ROI,4008
01-Jan-2023 19:00:00,SYSTEM_DEMAND,ROI,3968
01-Jan-2023 19:15:00,SYSTEM_DEMAND,ROI,3945
01-Jan-2023 19:30:00,SYSTEM_DEMAND,ROI,3895
01-Jan-2023 19:45:00,SYSTEM_DEMAND,ROI,3861
01-Jan-2023 20:00:00,SYSTEM_DEMAND,ROI,3825
01-Jan-2023 20:15:00,SYSTEM_DEMAND,ROI,3795
01-Jan-2023 20:30:00,SYSTEM_DEMAND,ROI,3755
01-Jan-2023 20:45:00,SYSTEM_DEMAND,ROI,3721
01-Jan-2023 21:00:00,SYSTEM_DEMAND,ROI,3690
01-Jan-2023 21:15:00,SYSTEM_DEMAND,ROI,3658
01-Jan-2023 21:30:00,SYSTEM_DEMAND,ROI,3629
01-Jan-2023 21:45:00,SYSTEM_DEMAND,ROI,3600
01-Jan-2023 22:00:00,SYSTEM_DEMAND,ROI,3537
01-Jan-2023 22:15:00,SYSTEM_DEMAND,ROI,3498
01-Jan-2023 22:30:00,SYSTEM_DEMAND,ROI,3452
01-Jan-2023 22:45:00,SYSTEM_DEMAND,ROI,3397
01-Jan-2023 23:00:00,SYSTEM_DEMAND,ROI,3420
01-Jan-2023 23:15:00,SYSTEM_DEMAND,ROI,3451
01-Jan-2023 23:30:00,SYSTEM_DEMAND,ROI,3405
01-Jan-2023 23:45:00,SYSTEM_DEMAND,ROI,3368
02-Jan-2023 00:00:00,SYSTEM_DEMAND,ROI,3316
02-Jan-2023 00:15:00,SYSTEM_DEMAND,ROI,3293
02-Jan-2023 00:30:00,SYSTEM_DEMAND,ROI,3240
02-Jan-2023 00:45:00,SYSTEM_DEMAND,ROI,3188
02-Jan-2023 01:00:00,SYSTEM_DEMAND,ROI,3149
02-Jan-2023 01:15:00,SYSTEM_DEMAND,ROI,3104
02-Jan-2023 01:30:00,SYSTEM_DEMAND,ROI,3053
02-Jan-2023 01:45:00,SYSTEM_DEMAND,ROI,3021
02-Jan-2023 02:00:00,SYSTEM_DEMAND,ROI,2994
02-Jan-2023 02:15:00,SYSTEM_DEMAND,ROI,2987
02-Jan-2023 02:30:00,SYSTEM_DEMAND,ROI,2965
02-Jan-2023 02:45:00,SYSTEM_DEMAND,ROI,2934
02-Jan-2023 03:00:00,SYSTEM_DEMAND,ROI,2917
02-Jan-2023 03:15:00,SYSTEM_DEMAND,ROI,2910
02-Jan-2023 03:30:00,SYSTEM_DEMAND,ROI,2900
02-Jan-2023 03:45:00,SYSTEM_DEMAND,ROI,2891
02-Jan-2023 04:00:00,SYSTEM_DEMAND,ROI,2879
02-Jan-2023 04:15:00,SYSTEM_DEMAND,ROI,2875
02-Jan-2023 04:30:00,SYSTEM_DEMAND,ROI,2870
02-Jan-2023 04:45:00,SYSTEM_DEMAND,ROI,2863
02-Jan-2023 05:00:00,SYSTEM_DEMAND,ROI,2871
02-Jan-2023 05:15:00,SYSTEM_DEMAND,ROI,2902
02-Jan-2023 05:30:00,SYSTEM_DEMAND,ROI,2899
02-Jan-2023 05:45:00,SYSTEM_DEMAND,ROI,2903
02-Jan-2023 06:00:00,SYSTEM_DEMAND,ROI,2937
02-Jan-2023 06:15:00,SYSTEM_DEMAND,ROI,3001
02-Jan-2023 06:30:00,SYSTEM_DEMAND,ROI,3016
02-Jan-2023 06:45:00,SYSTEM_DEMAND,ROI,3046
02-Jan-2023 07:00:00,SYSTEM_DEMAND,ROI,3084
02-Jan-2023 07:15:00,SYSTEM_DEMAND,ROI,3149
02-Jan-2023 07:30:00,SYSTEM_DEMAND,ROI,3158
02-Jan-2023 07:45:00,SYSTEM_DEMAND,ROI,3205
02-Jan-2023 08:00:00,SYSTEM_DEMAND,ROI,3230
02-Jan-2023 08:15:00,SYSTEM_DEMAND,ROI,3258
02-Jan-2023 08:30:00,SYSTEM_DEMAND,ROI,3267
02-Jan-2023 08:45:00,SYSTEM_DEMAND,ROI,3297
02-Jan-2023 09:00:00,SYSTEM_DEMAND,ROI,3355
02-Jan-2023 09:15:00,SYSTEM_DEMAND,ROI,3447
02-Jan-2023 09:30:00,SYSTEM_DEMAND,ROI,3502
02-Jan-2023 09:45:00,SYSTEM_DEMAND,ROI,3561
02-Jan-2023 10:00:00,SYSTEM_DEMAND,ROI,3611
02-Jan-2023 10:15:00,SYSTEM_DEMAND,ROI,3669
02-Jan-2023 10:30:00,SYSTEM_DEMAND,ROI,3712
02-Jan-2023 10:45:00,SYSTEM_DEMAND,ROI,3732
02-Jan-2023 11:00:00,SYSTEM_DEMAND,ROI,3755
02-Jan-2023 11:15:00,SYSTEM_DEMAND,ROI,3786
02-Jan-2023 11:30:00,SYSTEM_DEMAND,ROI,3802
02-Jan-2023 11:45:00,SYSTEM_DEMAND,ROI,3814
02-Jan-2023 12:00:00,SYSTEM_DEMAND,ROI,3821
02-Jan-2023 12:15:00,SYSTEM_DEMAND,ROI,3852
02-Jan-2023 12:30:00,SYSTEM_DEMAND,ROI,3861
02-Jan-2023 12:45:00,SYSTEM_DEMAND,ROI,3878
02-Jan-2023 13:00:00,SYSTEM_DEMAND,ROI,3876
02-Jan-2023 13:15:00,SYSTEM_DEMAND,ROI,3885
02-Jan-2023 13:30:00,SYSTEM_DEMAND,ROI,3863
02-Jan-2023 13:45:00,SYSTEM_DEMAND,ROI,3847
02-Jan-2023 14:00:00,SYSTEM_DEMAND,ROI,3845
02-Jan-2023 14:15:00,SYSTEM_DEMAND,ROI,3833
02-Jan-2023 14:30:00,SYSTEM_DEMAND,ROI,3821
02-Jan-2023 14:45:00,SYSTEM_DEMAND,ROI,3831
02-Jan-2023 15:00:00,SYSTEM_DEMAND,ROI,3836
02-Jan-2023 15:15:00,SYSTEM_DEMAND,ROI,3841
02-Jan-2023 15:30:00,SYSTEM_DEMAND,ROI,3856
02-Jan-2023 15:45:00,SYSTEM_DEMAND,ROI,3904
02-Jan-2023 16:00:00,SYSTEM_DEMAND,ROI,3960
02-Jan-2023 16:15:00,SYSTEM_DEMAND,ROI,4062
02-Jan-2023 16:30:00,SYSTEM_DEMAND,ROI,4142
02-Jan-2023 16:45:00,SYSTEM_DEMAND,ROI,4287
02-Jan-2023 17:00:00,SYSTEM_DEMAND,ROI,4427
02-Jan-2023 17:15:00,SYSTEM_DEMAND,ROI,4512
02-Jan-2023 17:30:00,SYSTEM_DEMAND,ROI,4561
02-Jan-2023 17:45:00,SYSTEM_DEMAND,ROI,4592
02-Jan-2023 18:00:00,SYSTEM_DEMAND,ROI,4583
02-Jan-2023 18:15:00,SYSTEM_DEMAND,ROI,4530
02-Jan-2023 18:30:00,SYSTEM_DEMAND,ROI,4508
02-Jan-2023 18:45:00,SYSTEM_DEMAND,ROI,4465
02-Jan-2023 19:00:00,SYSTEM_DEMAND,ROI,4409
02-Jan-2023 19:15:00,SYSTEM_DEMAND,ROI,4381
02-Jan-2023 19:30:00,SYSTEM_DEMAND,ROI,4342
02-Jan-2023 19:45:00,SYSTEM_DEMAND,ROI,4321
02-Jan-2023 20:00:00,SYSTEM_DEMAND,ROI,4244
02-Jan-2023 20:15:00,SYSTEM_DEMAND,ROI,4169
02-Jan-2023 20:30:00,SYSTEM_DEMAND,ROI,4135
02-Jan-2023 20:45:00,SYSTEM_DEMAND,ROI,4057
02-Jan-2023 21:00:00,SYSTEM_DEMAND,ROI,4064
02-Jan-2023 21:15:00,SYSTEM_DEMAND,ROI,4050
02-Jan-2023 21:30:00,SYSTEM_DEMAND,ROI,3959
02-Jan-2023 21:45:00,SYSTEM_DEMAND,ROI,3863
02-Jan-2023 22:00:00,SYSTEM_DEMAND,ROI,3781
02-Jan-2023 22:15:00,SYSTEM_DEMAND,ROI,3697
02-Jan-2023 22:30:00,SYSTEM_DEMAND,ROI,3642
02-Jan-2023 22:45:00,SYSTEM_DEMAND,ROI,3596
02-Jan-2023 23:00:00,SYSTEM_DEMAND,ROI,3578
02-Jan-2023 23:15:00,SYSTEM_DEMAND,ROI,3605
02-Jan-2023 23:30:00,SYSTEM_DEMAND,ROI,3545
02-Jan-2023 23:45:00,SYSTEM_DEMAND,ROI,3493
03-Jan-2023 00:00:00,SYSTEM_DEMAND,ROI,3425
03-Jan-2023 00:15:00,SYSTEM_DEMAND,ROI,3380
03-Jan-2023 00:30:00,SYSTEM_DEMAND,ROI,3305
03-Jan-2023 00:45:00,SYSTEM_DEMAND,ROI,3251
03-Jan-2023 01:00:00,SYSTEM_DEMAND,ROI,3182
03-Jan-2023 01:15:00,SYSTEM_DEMAND,ROI,3145
03-Jan-2023 01:30:00,SYSTEM_DEMAND,ROI,3110
03-Jan-2023 01:45:00,SYSTEM_DEMAND,ROI,3057
03-Jan-2023 02:00:00,SYSTEM_DEMAND,ROI,3017
03-Jan-2023 02:15:00,SYSTEM_DEMAND,ROI,3001
03-Jan-2023 02:30:00,SYSTEM_DEMAND,ROI,2948
03-Jan-2023 02:45:00,SYSTEM_DEMAND,ROI,2912
03-Jan-2023 03:00:00,SYSTEM_DEMAND,ROI,2897
03-Jan-2023 03:15:00,SYSTEM_DEMAND,ROI,2903
03-Jan-2023 03:30:00,SYSTEM_DEMAND,ROI,2884
03-Jan-2023 03:45:00,SYSTEM_DEMAND,ROI,2869
03-Jan-2023 04:00:00,SYSTEM_DEMAND,ROI,2822
03-Jan-2023 04:15:00,SYSTEM_DEMAND,ROI,2840
03-Jan-2023 04:30:00,SYSTEM_DEMAND,ROI,2858
03-Jan-2023 04:45:00,SYSTEM_DEMAND,ROI,2834
03-Jan-2023 05:00:00,SYSTEM_DEMAND,ROI,2840
03-Jan-2023 05:15:00,SYSTEM_DEMAND,ROI,2901
03-Jan-2023 05:30:00,SYSTEM_DEMAND,ROI,2907
03-Jan-2023 05:45:00,SYSTEM_DEMAND,ROI,2936
03-Jan-2023 06:00:00,SYSTEM_DEMAND,ROI,3007
03-Jan-2023 06:15:00,SYSTEM_DEMAND,ROI,3090
03-Jan-2023 06:30:00,SYSTEM_DEMAND,ROI,3148
03-Jan-2023 06:45:00,SYSTEM_DEMAND,ROI,3237
03-Jan-2023 07:00:00,SYSTEM_DEMAND,ROI,3332
03-Jan-2023 07:15:00,SYSTEM_DEMAND,ROI,3469
03-Jan-2023 07:30:00,SYSTEM_DEMAND,ROI,3546
03-Jan-2023 07:45:00,SYSTEM_DEMAND,ROI,3638
03-Jan-2023 08:00:00,SYSTEM_DEMAND,ROI,3705
03-Jan-2023 08:15:00,SYSTEM_DEMAND,ROI,3802
03-Jan-2023 08:30:00,SYSTEM_DEMAND,ROI,3888
03-Jan-2023 08:45:00,SYSTEM_DEMAND,ROI,3946
03-Jan-2023 09:00:00,SYSTEM_DEMAND,ROI,4012
03-Jan-2023 09:15:00,SYSTEM_DEMAND,ROI,4090
03-Jan-2023 09:30:00,SYSTEM_DEMAND,ROI,4136
03-Jan-2023 09:45:00,SYSTEM_DEMAND,ROI,4189
03-Jan-2023 10:00:00,SYSTEM_DEMAND,ROI,4218
03-Jan-2023 10:15:00,SYSTEM_DEMAND,ROI,4229
03-Jan-2023 10:30:00,SYSTEM_DEMAND,ROI,4282
03-Jan-2023 10:45:00,SYSTEM_DEMAND,ROI,4318
03-Jan-2023 11:00:00,SYSTEM_DEMAND,ROI,4344
03-Jan-2023 11:15:00,SYSTEM_DEMAND,ROI,4349
03-Jan-2023 11:30:00,SYSTEM_DEMAND,ROI,4379
03-Jan-2023 11:45:00,SYSTEM_DEMAND,ROI,4431
03-Jan-2023 12:00:00,SYSTEM_DEMAND,ROI,4454
03-Jan-2023 12:15:00,SYSTEM_DEMAND,ROI,4471
03-Jan-2023 12:30:00,SYSTEM_DEMAND,ROI,4470
03-Jan-2023 12:45:00,SYSTEM_DEMAND,ROI,4491
03-Jan-2023 13:00:00,SYSTEM_DEMAND,ROI,4471
03-Jan-2023 13:15:00,SYSTEM_DEMAND,ROI,4462
03-Jan-2023 13:30:00,SYSTEM_DEMAND,ROI,4437
03-Jan-2023 13:45:00,SYSTEM_DEMAND,ROI,4422
03-Jan-2023 14:00:00,SYSTEM_DEMAND,ROI,4408
03-Jan-2023 14:15:00,SYSTEM_DEMAND,ROI,4418
03-Jan-2023 14:30:00,SYSTEM_DEMAND,ROI,4411
03-Jan-2023 14:45:00,SYSTEM_DEMAND,ROI,4383
03-Jan-2023 15:00:00,SYSTEM_DEMAND,ROI,4379
03-Jan-2023 15:15:00,SYSTEM_DEMAND,ROI,4368
03-Jan-2023 15:30:00,SYSTEM_DEMAND,ROI,4365
03-Jan-2023 15:45:00,SYSTEM_DEMAND,ROI,4409
03-Jan-2023 16:00:00,SYSTEM_DEMAND,ROI,4451
03-Jan-2023 16:15:00,SYSTEM_DEMAND,ROI,4514
03-Jan-2023 16:30:00,SYSTEM_DEMAND,ROI,4620
03-Jan-2023 16:45:00,SYSTEM_DEMAND,ROI,4720
03-Jan-2023 17:00:00,SYSTEM_DEMAND,ROI,4795
03-Jan-2023 17:15:00,SYSTEM_DEMAND,ROI,4856
03-Jan-2023 17:30:00,SYSTEM_DEMAND,ROI,4875
03-Jan-2023 17:45:00,SYSTEM_DEMAND,ROI,4882
03-Jan-2023 18:00:00,SYSTEM_DEMAND,ROI,4836
03-Jan-2023 18:15:00,SYSTEM_DEMAND,ROI,4789
03-Jan-2023 18:30:00,SYSTEM_DEMAND,ROI,4732
03-Jan-2023 18:45:00,SYSTEM_DEMAND,ROI,4679
03-Jan-2023 19:00:00,SYSTEM_DEMAND,ROI,4618
03-Jan-2023 19:15:00,SYSTEM_DEMAND,ROI,4540
03-Jan-2023 19:30:00,SYSTEM_DEMAND,ROI,4498
03-Jan-2023 19:45:00,SYSTEM_DEMAND,ROI,4437
03-Jan-2023 20:00:00,SYSTEM_DEMAND,ROI,4382
03-Jan-2023 20:15:00,SYSTEM_DEMAND,ROI,4341
03-Jan-2023 20:30:00,SYSTEM_DEMAND,ROI,4273
03-Jan-2023 20:45:00,SYSTEM_DEMAND,ROI,4209
03-Jan-2023 21:00:00,SYSTEM_DEMAND,ROI,4149
03-Jan-2023 21:15:00,SYSTEM_DEMAND,ROI,4106
03-Jan-2023 21:30:00,SYSTEM_DEMAND,ROI,4007
03-Jan-2023 21:45:00,SYSTEM_DEMAND,ROI,3900
03-Jan-2023 22:00:00,SYSTEM_DEMAND,ROI,3803
03-Jan-2023 22:15:00,SYSTEM_DEMAND,ROI,3747
03-Jan-2023 22:30:00,SYSTEM_DEMAND,ROI,3683
03-Jan-2023 22:45:00,SYSTEM_DEMAND,ROI,3646
03-Jan-2023 23:00:00,SYSTEM_DEMAND,ROI,3582
03-Jan-2023 23:15:00,SYSTEM_DEMAND,ROI,3623
03-Jan-2023 23:30:00,SYSTEM_DEMAND,ROI,3572
03-Jan-2023 23:45:00,SYSTEM_DEMAND,ROI,3499
04-Jan-2023 00:00:00,SYSTEM_DEMAND,ROI,3463
04-Jan-2023 00:15:00,SYSTEM_DEMAND,ROI,3453
04-Jan-2023 00:30:00,SYSTEM_DEMAND,ROI,3404
04-Jan-2023 00:45:00,SYSTEM_DEMAND,ROI,3361
04-Jan-2023 01:00:00,SYSTEM_DEMAND,ROI,3289
04-Jan-2023 01:15:00,SYSTEM_DEMAND,ROI,3234
04-Jan-2023 01:30:00,SYSTEM_DEMAND,ROI,3178
04-Jan-2023 01:45:00,SYSTEM_DEMAND,ROI,3137
04-Jan-2023 02:00:00,SYSTEM_DEMAND,ROI,3091
04-Jan-2023 02:15:00,SYSTEM_DEMAND,ROI,3079
04-Jan-2023 02:30:00,SYSTEM_DEMAND,ROI,3054
04-Jan-2023 02:45:00,SYSTEM_DEMAND,ROI,3011
04-Jan-2023 03:00:00,SYSTEM_DEMAND,ROI,3006
04-Jan-2023 03:15:00,SYSTEM_DEMAND,ROI,3014
04-Jan-2023 03:30:00,SYSTEM_DEMAND,ROI,3007
04-Jan-2023 03:45:00,SYSTEM_DEMAND,ROI,2980
04-Jan-2023 04:00:00,SYSTEM_DEMAND,ROI,2956
04-Jan-2023 04:15:00,SYSTEM_DEMAND,ROI,2948
04-Jan-2023 04:30:00,SYSTEM_DEMAND,ROI,2928
04-Jan-2023 04:45:00,SYSTEM_DEMAND,ROI,2947
04-Jan-2023 05:00:00,SYSTEM_DEMAND,ROI,2960
04-Jan-2023 05:15:00,SYSTEM_DEMAND,ROI,3023
04-Jan-2023 05:30:00,SYSTEM_DEMAND,ROI,3041
04-Jan-2023 05:45:00,SYSTEM_DEMAND,ROI,3099
04-Jan-2023 06:00:00,SYSTEM_DEMAND,ROI,3147
04-Jan-2023 06:15:00,SYSTEM_DEMAND,ROI,3271
04-Jan-2023 06:30:00,SYSTEM_DEMAND,ROI,3315
04-Jan-2023 06:45:00,SYSTEM_DEMAND,ROI,3379
04-Jan-2023 07:00:00,SYSTEM_DEMAND,ROI,3486
04-Jan-2023 07:15:00,SYSTEM_DEMAND,ROI,3626
04-Jan-2023 07:30:00,SYSTEM_DEMAND,ROI,3671
04-Jan-2023 07:45:00,SYSTEM_DEMAND,ROI,3723
04-Jan-2023 08:00:00,SYSTEM_DEMAND,ROI,3820
04-Jan-2023 08:15:00,SYSTEM_DEMAND,ROI,3920
04-Jan-2023 08:30:00,SYSTEM_DEMAND,ROI,3973
04-Jan-2023 08:45:00,SYSTEM_DEMAND,ROI,4039
04-Jan-2023 09:00:00,SYSTEM_DEMAND,ROI,4098
04-Jan-2023 09:15:00,SYSTEM_DEMAND,ROI,4147
04-Jan-2023 09:30:00,SYSTEM_DEMAND,ROI,4180
04-Jan-2023 09:45:00,SYSTEM_DEMAND,ROI,4196
04-Jan-2023 10:00:00,SYSTEM_DEMAND,ROI,4236
04-Jan-2023 10:15:00,SYSTEM_DEMAND,ROI,4265
04-Jan-2023 10:30:00,SYSTEM_DEMAND,ROI,4292
04-Jan-2023 10:45:00,SYSTEM_DEMAND,ROI,4307
04-Jan-2023 11:00:00,SYSTEM_DEMAND,ROI,4334
04-Jan-2023 11:15:00,SYSTEM_DEMAND,ROI,4328
04-Jan-2023 11:30:00,SYSTEM_DEMAND,ROI,4340
04-Jan-2023 11:45:00,SYSTEM_DEMAND,ROI,4356
04-Jan-2023 12:00:00,SYSTEM_DEMAND,ROI,4370
04-Jan-2023 12:15:00,SYSTEM_DEMAND,ROI,4383
04-Jan-2023 12:30:00,SYSTEM_DEMAND,ROI,4393
04-Jan-2023 12:45:00,SYSTEM_DEMAND,ROI,4390
04-Jan-2023 13:00:00,SYSTEM_DEMAND,ROI,4411
04-Jan-2023 13:15:00,SYSTEM_DEMAND,ROI,4359
04-Jan-2023 13:30:00,SYSTEM_DEMAND,ROI,4357
04-Jan-2023 13:45:00,SYSTEM_DEMAND,ROI,4358
04-Jan-2023 14:00:00,SYSTEM_DEMAND,ROI,4344
04-Jan-2023 14:15:00,SYSTEM_DEMAND,ROI,4372
04-Jan-2023 14:30:00,SYSTEM_DEMAND,ROI,4382
04-Jan-2023 14:45:00,SYSTEM_DEMAND,ROI,4364
04-Jan-2023 15:00:00,SYSTEM_DEMAND,ROI,4379
04-Jan-2023 15:15:00,SYSTEM_DEMAND,ROI,4384
04-Jan-2023 15:30:00,SYSTEM_DEMAND,ROI,4431
04-Jan-2023 15:45:00,SYSTEM_DEMAND,ROI,4468
04-Jan-2023 16:00:00,SYSTEM_DEMAND,ROI,4495
04-Jan-2023 16:15:00,SYSTEM_DEMAND,ROI,4518
04-Jan-2023 16:30:00,SYSTEM_DEMAND,ROI,4574
04-Jan-2023 16:45:00,SYSTEM_DEMAND,ROI,4700
04-Jan-2023 17:00:00,SYSTEM_DEMAND,ROI,4791
04-Jan-2023 17:15:00,SYSTEM_DEMAND,ROI,4867
04-Jan-2023 17:30:00,SYSTEM_DEMAND,ROI,4929
04-Jan-2023 17:45:00,SYSTEM_DEMAND,ROI,4909
04-Jan-2023 18:00:00,SYSTEM_DEMAND,ROI,4904
04-Jan-2023 18:15:00,SYSTEM_DEMAND,ROI,4842
04-Jan-2023 18:30:00,SYSTEM_DEMAND,ROI,4815
04-Jan-2023 18:45:00,SYSTEM_DEMAND,ROI,4732
04-Jan-2023 19:00:00,SYSTEM_DEMAND,ROI,4675
04-Jan-2023 19:15:00,SYSTEM_DEMAND,ROI,4644
04-Jan-2023 19:30:00,SYSTEM_DEMAND,ROI,4600
04-Jan-2023 19:45:00,SYSTEM_DEMAND,ROI,4552
04-Jan-2023 20:00:00,SYSTEM_DEMAND,ROI,4466
04-Jan-2023 20:15:00,SYSTEM_DEMAND,ROI,4431
04-Jan-2023 20:30:00,SYSTEM_DEMAND,ROI,4348
04-Jan-2023 20:45:00,SYSTEM_DEMAND,ROI,4288
04-Jan-2023 21:00:00,SYSTEM_DEMAND,ROI,4242
04-Jan-2023 21:15:00,SYSTEM_DEMAND,ROI,4148
04-Jan-2023 21:30:00,SYSTEM_DEMAND,ROI,4075
04-Jan-2023 21:45:00,SYSTEM_DEMAND,ROI,3979
04-Jan-2023 22:00:00,SYSTEM_DEMAND,ROI,3887
04-Jan-2023 22:15:00,SYSTEM_DEMAND,ROI,3782
04-Jan-2023 22:30:00,SYSTEM_DEMAND,ROI,3705
04-Jan-2023 22:45:00,SYSTEM_DEMAND,ROI,3612
04-Jan-2023 23:00:00,SYSTEM_DEMAND,ROI,3569
04-Jan-2023 23:15:00,SYSTEM_DEMAND,ROI,3598
04-Jan-2023 23:30:00,SYSTEM_DEMAND,ROI,3530
04-Jan-2023 23:45:00,SYSTEM_DEMAND,ROI,3458
05-Jan-2023 00:00:00,SYSTEM_DEMAND,ROI,3407
05-Jan-2023 00:15:00,SYSTEM_DEMAND,ROI,3372
05-Jan-2023 00:30:00,SYSTEM_DEMAND,ROI,3311
05-Jan-2023 00:45:00,SYSTEM_DEMAND,ROI,3269
05-Jan-2023 01:00:00,SYSTEM_DEMAND,ROI,3238
05-Jan-2023 01:15:00,SYSTEM_DEMAND,ROI,3198
05-Jan-2023 01:30:00,SYSTEM_DEMAND,ROI,3172
05-Jan-2023 01:45:00,SYSTEM_DEMAND,ROI,3138
05-Jan-2023 02:00:00,SYSTEM_DEMAND,ROI,3115
05-Jan-2023 02:15:00,SYSTEM_DEMAND,ROI,3114
05-Jan-2023 02:30:00,SYSTEM_DEMAND,ROI,3097
05-Jan-2023 02:45:00,SYSTEM_DEMAND,ROI,3073
05-Jan-2023 03:00:00,SYSTEM_DEMAND,ROI,3015
05-Jan-2023 03:15:00,SYSTEM_DEMAND,ROI,3003
